Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region
19/03/2023,1576669643,96603.92,6286.3,2653.15,0,79586.44,NA,NA,NA,organic,NewYork
19/03/2023,1218060117,28758.88,220.36,0,0,23158.46,NA,NA,NA,organic,Orlando
19/03/2023,105219891,6551.16,3.82,257.84,0,2830.9,NA,NA,NA,organic,PeoriaSpringfield
19/03/2023,1529973787,26948.36,1639,1105.49,0,21476.35,NA,NA,NA,organic,Philadelphia
19/03/2023,1252143419,30337.47,3669.75,977.81,0,12572.31,NA,NA,NA,organic,PhoenixTucson
19/03/2023,1516192265,8404.04,616.03,5.52,0,6769.43,NA,NA,NA,organic,Pittsburgh
19/03/2023,1864285147,31294.79,12.25,4725.85,0,5717.38,NA,NA,NA,organic,Portland
19/03/2023,141966262,5081.34,8.39,8.16,0,5064.8,NA,NA,NA,organic,Providence
19/03/2023,1406544739,29661.94,878.47,1991.7,29.74,25294.65,NA,NA,NA,organic,RaleighGreensboro
19/03/2023,1324114984,22934.67,0,1021.83,0,18109.23,NA,NA,NA,organic,RichmondNorfolk
19/03/2023,1424534081,9109.67,2.83,689.27,0,5690,NA,NA,NA,organic,Roanoke
19/03/2023,1050914071,47109.22,2973.76,1238.12,0,39428.76,NA,NA,NA,organic,Sacramento
19/03/2023,1973385162,19752.21,1465.67,293.84,0,7564.99,NA,NA,NA,organic,SanDiego
19/03/2023,1594890682,78632.7,5517.93,2037.78,0,53933.44,NA,NA,NA,organic,SanFrancisco
19/03/2023,2351932155,48269.77,559.79,5243.75,6.77,8186.33,NA,NA,NA,organic,Seattle
19/03/2023,1429416968,28378.34,1226.28,1747.98,4.67,22126.11,NA,NA,NA,organic,SouthCarolina
19/03/2023,1683704498,4671.4,71.4,490.22,0,2126.25,NA,NA,NA,organic,Spokane
19/03/2023,1946388766,6898.75,658.34,585.03,0,3418.93,NA,NA,NA,organic,StLouis
19/03/2023,1475674148,4530.29,72,74.36,0,4298.69,NA,NA,NA,organic,Syracuse
19/03/2023,1181177117,22571.96,244.96,0,0,19439.89,NA,NA,NA,organic,Tampa
19/03/2023,0.893153442,14538.96,13.1,349.01,0,2523.26,NA,NA,NA,organic,Toledo
19/03/2023,0.843349013,37720.59,1191.33,155.83,0,31999.83,NA,NA,NA,organic,WestTexNewMexico
19/03/2023,114950426,3107.7,308.6,5.31,0,1672.65,NA,NA,NA,organic,Wichita
19/03/2023,1468255624,352630.69,23377.38,6119.28,2.9,227802.35,NA,NA,NA,organic,California
19/03/2023,1154405271,235806.96,3014.46,14302.96,0,102669.83,NA,NA,NA,organic,GreatLakes
19/03/2023,1427723443,236452.5,2528.44,15399.12,117.65,168086.23,NA,NA,NA,organic,Midsouth
19/03/2023,1549437417,264271.93,11329.61,11811.44,1.13,225714.68,NA,NA,NA,organic,Northeast
19/03/2023,0.991867219,116290.26,6468.43,8221.73,0,94893.72,NA,NA,NA,organic,Plains
19/03/2023,1020572427,160160.22,12892.77,2675.55,0,119470.2,NA,NA,NA,organic,SouthCentral
19/03/2023,1278372689,239530.91,3889.36,6171.1,4.75,152411.18,NA,NA,NA,organic,Southeast
19/03/2023,1433788896,311449.45,17096.22,18024.92,22.37,135947.15,NA,NA,NA,organic,West
19/03/2023,1340186794,1916592.92,80596.67,82726.1,148.8,1226995.35,NA,NA,NA,organic,TotalUS
26/03/2023,1027322729,151462.51,36827.34,85491.9,1.13,22712.36,NA,NA,NA,conventional,Albany
26/03/2023,0.902713835,831328.28,348461.22,30864.35,205.87,243810.87,NA,NA,NA,conventional,Atlanta
26/03/2023,1081714742,1055492.69,271173.92,271294.22,1220.24,414415.83,NA,NA,NA,conventional,BaltimoreWashington
26/03/2023,0.891997797,377078.73,180533.42,3948.58,43.25,114307.5,NA,NA,NA,conventional,BirminghamMontgomery
26/03/2023,0.845251636,119282.45,30404.94,6957.36,77.84,27787.69,NA,NA,NA,conventional,Boise
26/03/2023,1208994492,664821.62,57552.39,366022.14,85.36,172422.96,NA,NA,NA,conventional,Boston
26/03/2023,1031546464,198445.79,36577.82,51836.86,1750.39,101290.52,NA,NA,NA,conventional,BuffaloRochester
26/03/2023,1070353562,374340.74,130327.61,51307.51,648,141360.8,NA,NA,NA,conventional,Charlotte
26/03/2023,0.701916047,1558292.74,112251.26,91058.37,27967.94,1047006.36,NA,NA,NA,conventional,Chicago
26/03/2023,0.998006175,290363.22,44014.79,53213.22,3793.06,54681.92,NA,NA,NA,conventional,CincinnatiDayton
26/03/2023,0.926173908,250656.95,54856.07,22312.9,3354.99,54108.51,NA,NA,NA,conventional,Columbus
26/03/2023,0.743149897,1499111.32,353304.45,116029.96,6314.77,489950.82,NA,NA,NA,conventional,DallasFtWorth
26/03/2023,0.942994085,953556.28,191959.57,90801.52,3651.82,294080.88,NA,NA,NA,conventional,Denver
26/03/2023,1014204872,409658.36,81853.2,45833.5,21638.85,101018.46,NA,NA,NA,conventional,Detroit
26/03/2023,1326883559,146049.95,22781.16,45813.31,21677.84,44356.73,NA,NA,NA,conventional,GrandRapids
26/03/2023,1030053974,428959.91,155918.34,114460.91,14922.35,131415.14,NA,NA,NA,conventional,HarrisburgScranton
26/03/2023,1168837174,376879.39,17941.59,277834.41,46.97,72205.72,NA,NA,NA,conventional,HartfordSpringfield
26/03/2023,0.754933242,987710.32,238178.1,140888.53,1114.8,315701.12,NA,NA,NA,conventional,Houston
26/03/2023,0.879324873,261761.07,56281.63,31931.04,7107.64,69173.83,NA,NA,NA,conventional,Indianapolis
26/03/2023,0.998203583,260014.48,127524.65,3259.98,48.65,77422.9,NA,NA,NA,conventional,Jacksonville
26/03/2023,0.839515073,462172.54,89889.76,18924.67,1382.24,146144.9,NA,NA,NA,conventional,LasVegas
26/03/2023,1092967313,2861260.4,502371.23,18784.81,74271.89,713995.95,NA,NA,NA,conventional,LosAngeles
26/03/2023,0.863191645,135753.91,24977.05,6731.67,1346.69,44674.02,NA,NA,NA,conventional,Louisville
26/03/2023,1024153512,1113500.42,626171.92,12076.86,75.79,315884,NA,NA,NA,conventional,MiamiFtLauderdale
26/03/2023,0.875672019,328832.63,101709.34,9236.85,24.64,109566.5,NA,NA,NA,conventional,Nashville
26/03/2023,1051595532,631387.8,207981.75,288023.34,45.91,94747.58,NA,NA,NA,conventional,NorthernNewEngland
26/03/2023,0.779145435,349545.83,123685.87,1530.5,497.83,149166.08,NA,NA,NA,conventional,NewOrleans
26/03/2023,1056818676,2486171.85,147583.69,1631357.25,628.72,605331.34,NA,NA,NA,conventional,NewYork
26/03/2023,0.971708516,662698.99,312052.58,5236.31,98.42,241819.36,NA,NA,NA,conventional,Orlando
26/03/2023,0.832508599,127274.87,34213.98,5388.1,3778.08,43704.79,NA,NA,NA,conventional,PeoriaSpringfield
26/03/2023,0.985731438,715522.09,145040.94,267295.59,11438.72,242950.61,NA,NA,NA,conventional,Philadelphia
26/03/2023,0.753630485,1423532.07,402234.85,89890.97,3398.53,217665.26,NA,NA,NA,conventional,PhoenixTucson
26/03/2023,1088606482,137539.84,42479.08,15882.95,44.72,51167.81,NA,NA,NA,conventional,Pittsburgh
26/03/2023,0.973340235,606961.62,88896.53,47756.18,9310.54,173203.64,NA,NA,NA,conventional,Portland
26/03/2023,1210596402,92557.68,4167.95,56875.61,33.48,22188.63,NA,NA,NA,conventional,Providence
26/03/2023,1025903204,447780.45,152770.51,61511.94,582.16,173670.22,NA,NA,NA,conventional,RaleighGreensboro
26/03/2023,0.986086332,334106.44,88140.6,67611.68,205.56,106838.08,NA,NA,NA,conventional,RichmondNorfolk
26/03/2023,0.936944929,205704.25,59232.72,28880.28,526.97,59021.54,NA,NA,NA,conventional,Roanoke
26/03/2023,1234763551,422200.3,114947.55,92437.84,313.61,80900.82,NA,NA,NA,conventional,Sacramento
26/03/2023,1038705653,507494.76,99755.86,7204.86,9539.52,134439.34,NA,NA,NA,conventional,SanDiego
26/03/2023,1000415402,885237.09,231333.74,110777.95,839.62,114196.21,NA,NA,NA,conventional,SanFrancisco
26/03/2023,1288092742,520704.85,64796.53,49852.49,6666.64,100310.84,NA,NA,NA,conventional,Seattle
26/03/2023,0.989038467,575368.29,230621.35,43259.26,241.27,181755.57,NA,NA,NA,conventional,SouthCarolina
26/03/2023,1073084942,73756.18,14537.31,7295.59,7.39,16994.19,NA,NA,NA,conventional,Spokane
26/03/2023,0.834622097,229074.42,84112.14,4713.6,10.4,67603.38,NA,NA,NA,conventional,StLouis
26/03/2023,1006314725,93597.61,16432.59,37326.88,381.72,35021.6,NA,NA,NA,conventional,Syracuse
26/03/2023,0.971842366,713143.7,361300.13,4661.98,55.01,223211.49,NA,NA,NA,conventional,Tampa
26/03/2023,0.894166378,133234.3,27253.84,23647.58,4487.52,30740.24,NA,NA,NA,conventional,Toledo
26/03/2023,0.779733994,957568.44,206060.36,53821.28,2268.52,416086.66,NA,NA,NA,conventional,WestTexNewMexico
26/03/2023,0.755539561,116401.33,30431.48,3514.39,104.9,35586.44,NA,NA,NA,conventional,Wichita
26/03/2023,1078527824,5921488.41,1335499.79,369970.81,93351.51,1268386.81,NA,NA,NA,conventional,California
26/03/2023,0.87297886,4603119.3,733616.39,554782.17,143193.29,1823421.22,NA,NA,NA,conventional,GreatLakes
26/03/2023,0.986666741,4281098.88,1286323.94,669614.71,8449.66,1493353.82,NA,NA,NA,conventional,Midsouth
26/03/2023,1067532608,6504918.43,946425.48,3480853.81,31488.19,1681755.58,NA,NA,NA,conventional,Northeast
26/03/2023,0.897717775,2032139.56,738547,281763.91,5839.41,642857.1,NA,NA,NA,conventional,Plains
26/03/2023,0.765829232,5601735.93,1641195.67,499542.98,34093.9,1971391.1,NA,NA,NA,conventional,SouthCentral
26/03/2023,0.955442778,6123943.43,2921833.74,133550.45,1433.59,1880390.19,NA,NA,NA,conventional,Southeast
26/03/2023,0.901133755,7000982.15,1559933.62,511057.97,32980.97,1754406.6,NA,NA,NA,conventional,West
26/03/2023,0.947179692,42069426.08,11163375.61,6501136.81,350830.52,12515962.43,NA,NA,NA,conventional,TotalUS
26/03/2023,1353682884,2696.31,23.39,259.3,0,2277.9,NA,NA,NA,organic,Albany
26/03/2023,1462870348,28740.06,58.84,1883.9,0,12061.02,NA,NA,NA,organic,Atlanta
26/03/2023,15477828,59308.6,482.15,2879.89,19.52,48408.03,NA,NA,NA,organic,BaltimoreWashington
26/03/2023,1100847501,12703.44,199.41,196.58,0,11571.7,NA,NA,NA,organic,BirminghamMontgomery
26/03/2023,1368929977,6716.71,32.13,635.93,0,2591.4,NA,NA,NA,organic,Boise
26/03/2023,1527321261,34722.7,91.49,1463.5,0,32522.99,NA,NA,NA,organic,Boston
26/03/2023,1666184711,13287.79,443.86,78.07,0,12708.6,NA,NA,NA,organic,BuffaloRochester
26/03/2023,135090739,21372.2,154.23,1628.26,19.83,18153.91,NA,NA,NA,organic,Charlotte
26/03/2023,1476423961,40685.62,869.93,4997.21,0,12428.86,NA,NA,NA,organic,Chicago
26/03/2023,1646341337,13385.92,16.6,2224.23,0,3813.77,NA,NA,NA,organic,CincinnatiDayton
26/03/2023,1356682514,14027.46,352.12,701.71,0,3909.53,NA,NA,NA,organic,Columbus
26/03/2023,1167282142,45065.57,6283.17,385.51,0,27484.92,NA,NA,NA,organic,DallasFtWorth
26/03/2023,1271493448,37312.96,4731.72,231.9,0,12544.22,NA,NA,NA,organic,Denver
26/03/2023,159833013,11866.22,378.44,1465.21,0,5025.03,NA,NA,NA,organic,Detroit
26/03/2023,1457634925,5145.17,11.29,665.82,0,4468.05,NA,NA,NA,organic,GrandRapids
26/03/2023,1384011946,15339.83,198.02,487.54,0,14650.23,NA,NA,NA,organic,HarrisburgScranton
26/03/2023,17529331,17588.66,521.74,4854.35,0,12146.01,NA,NA,NA,organic,HartfordSpringfield
26/03/2023,1010624853,21581.62,3485.26,47.99,0,12812.47,NA,NA,NA,organic,Houston
26/03/2023,1231078704,12325.72,131.57,639.51,0,3058.72,NA,NA,NA,organic,Indianapolis
26/03/2023,164490127,5108.83,74.73,142.71,0,3350.63,NA,NA,NA,organic,Jacksonville
26/03/2023,1139566194,18783.33,956.38,406.4,0,10060.97,NA,NA,NA,organic,LasVegas
26/03/2023,1702390964,121460.35,6301.8,942.49,4.15,62225.58,NA,NA,NA,organic,LosAngeles
26/03/2023,1686662821,6408.49,9.45,644.54,0,1160.08,NA,NA,NA,organic,Louisville
26/03/2023,1264393007,45687.21,262.36,1.14,0,19397.53,NA,NA,NA,organic,MiamiFtLauderdale
26/03/2023,1509494227,18101.36,105.11,1390.39,0,6193.33,NA,NA,NA,organic,Nashville
26/03/2023,1587348337,13474,49.97,214.72,0,11119.52,NA,NA,NA,organic,NorthernNewEngland
26/03/2023,1148735365,4203.8,291.93,15.91,0,3819.29,NA,NA,NA,organic,NewOrleans
26/03/2023,1683266125,86439.52,3916.68,2405.93,0,70435.94,NA,NA,NA,organic,NewYork
26/03/2023,118850502,27736.91,234.84,0,0,15871.13,NA,NA,NA,organic,Orlando
26/03/2023,111049637,6211.74,4.72,255.7,0,2988.87,NA,NA,NA,organic,PeoriaSpringfield
26/03/2023,1651926847,27179.92,1109.21,1380.09,0,20911.46,NA,NA,NA,organic,Philadelphia
26/03/2023,125673898,32774.1,3450.94,1063.3,0,12173.04,NA,NA,NA,organic,PhoenixTucson
26/03/2023,1468403673,8181.43,700.77,8.39,0,6492.57,NA,NA,NA,organic,Pittsburgh
26/03/2023,187534756,30255.05,14.3,4173.37,1.35,4983.43,NA,NA,NA,organic,Portland
26/03/2023,140567229,4810.84,11.17,7.5,0,4792.18,NA,NA,NA,organic,Providence
26/03/2023,1337590135,29372.31,814.5,1621.26,22.3,25690.52,NA,NA,NA,organic,RaleighGreensboro
26/03/2023,123528091,23348.1,0,966.32,3.21,18743.5,NA,NA,NA,organic,RichmondNorfolk
26/03/2023,1411395656,10519.69,3.78,869.75,0,6172.79,NA,NA,NA,organic,Roanoke
26/03/2023,0.990726673,50793.5,3877.36,1731.02,0,41637.55,NA,NA,NA,organic,Sacramento
26/03/2023,2024700582,20611.28,1267.41,366.05,0,7737.19,NA,NA,NA,organic,SanDiego
26/03/2023,1434243934,83016.06,5088.75,2018.17,0,57384.48,NA,NA,NA,organic,SanFrancisco
26/03/2023,2146322323,46036.97,578.29,5460.91,3.39,7631.4,NA,NA,NA,organic,Seattle
26/03/2023,1404415303,24593.98,1129.9,1427.28,7,18627.06,NA,NA,NA,organic,SouthCarolina
26/03/2023,157520558,5536.43,81.29,642.46,0,1965.21,NA,NA,NA,organic,Spokane
26/03/2023,1980036884,7340.18,545.02,791.23,0,3397.14,NA,NA,NA,organic,StLouis
26/03/2023,1507169037,4969.99,134.64,75.59,0,4664.74,NA,NA,NA,organic,Syracuse
26/03/2023,1110806288,24881.05,196.35,0,0,17192.8,NA,NA,NA,organic,Tampa
26/03/2023,1214782694,6603.54,18.53,402.43,0,2174.5,NA,NA,NA,organic,Toledo
26/03/2023,1065765625,43728.97,1528.72,272.96,0,28849.14,NA,NA,NA,organic,WestTexNewMexico
26/03/2023,0.698791372,11958.95,362.64,6.37,0,2091.6,NA,NA,NA,organic,Wichita
26/03/2023,1438319149,370524.18,22932.49,7167.91,4.36,236466.31,NA,NA,NA,organic,California
26/03/2023,1273035173,190929.15,3376.57,14625.53,0,93340.3,NA,NA,NA,organic,GreatLakes
26/03/2023,1403506663,248123.19,2370.28,15103.87,76.04,182620.29,NA,NA,NA,organic,Midsouth
26/03/2023,1602931179,249307.88,8043.54,12354.79,1.96,210533.78,NA,NA,NA,organic,Northeast
26/03/2023,0.866249573,153481.13,9126.2,4313.21,0,113505.86,NA,NA,NA,organic,Plains
26/03/2023,1120758015,173372.41,26288.67,4947.33,0,114850.68,NA,NA,NA,organic,SouthCentral
26/03/2023,1257278572,223754.58,2605.65,5093.29,9.44,133930.29,NA,NA,NA,organic,Southeast
26/03/2023,1415479196,317968.91,19280.39,17663.96,4.83,127374.56,NA,NA,NA,organic,West
26/03/2023,1339855173,1927461.43,94023.79,81269.89,96.63,1212622.06,NA,NA,NA,organic,TotalUS
2/04/2023,1089268918,123942.91,23998.83,68041.25,8.61,22872.12,NA,NA,NA,conventional,Albany
2/04/2023,0.932795827,794995.76,333549.4,35014.92,188.5,193896.44,NA,NA,NA,conventional,Atlanta
2/04/2023,1119213271,1057463.38,311346.24,288176.23,1174.41,366627.07,NA,NA,NA,conventional,BaltimoreWashington
2/04/2023,0.940409616,382249.5,189598.19,4743.93,222.05,103080.57,NA,NA,NA,conventional,BirminghamMontgomery
2/04/2023,0.966979355,115038.97,23715.27,7313.73,124.04,22371.48,NA,NA,NA,conventional,Boise
2/04/2023,1236849903,670045.93,47400.39,340248.04,43.37,154192.3,NA,NA,NA,conventional,Boston
2/04/2023,106047496,181891.57,22349.22,51246.3,1654.26,98342.02,NA,NA,NA,conventional,BuffaloRochester
2/04/2023,1019097179,415406.02,172566.68,59005.98,775.16,136027.04,NA,NA,NA,conventional,Charlotte
2/04/2023,1078609729,954636.1,124483.77,108455.21,47795.09,381651.03,NA,NA,NA,conventional,Chicago
2/04/2023,1009577868,312068.39,41575.82,55401.37,14320.37,50640.67,NA,NA,NA,conventional,CincinnatiDayton
2/04/2023,0.986014507,259905.82,40634.22,35308.64,11230.56,50533.59,NA,NA,NA,conventional,Columbus
2/04/2023,0.79212011,1454581.82,342965.35,135090.17,10890.29,467546.55,NA,NA,NA,conventional,DallasFtWorth
2/04/2023,0.98373106,963101.31,169250.49,93752.57,3670,294028.97,NA,NA,NA,conventional,Denver
2/04/2023,0.988750589,486144.34,59652.43,86609.4,72694.12,96852.18,NA,NA,NA,conventional,Detroit
2/04/2023,1033287824,212446.97,20707.32,67273.49,66449.42,35919.52,NA,NA,NA,conventional,GrandRapids
2/04/2023,106531321,402924.37,151131.01,96505.77,13691.84,124201.92,NA,NA,NA,conventional,HarrisburgScranton
2/04/2023,1370999024,314475.8,13669.66,219796.21,31.2,71943.75,NA,NA,NA,conventional,HartfordSpringfield
2/04/2023,0.785178034,987976.55,242356.27,129848.02,1685.49,265790.3,NA,NA,NA,conventional,Houston
2/04/2023,0.914303836,275885.03,45655.34,41824.22,18237.31,60769.75,NA,NA,NA,conventional,Indianapolis
2/04/2023,1052782687,252866.77,128657.61,4001.99,56.08,62150.85,NA,NA,NA,conventional,Jacksonville
2/04/2023,0.875942559,459787.2,67672.93,36533.19,762.73,124460.55,NA,NA,NA,conventional,LasVegas
2/04/2023,1173798101,2969971.79,636483.48,22048.79,111993.63,694307.92,NA,NA,NA,conventional,LosAngeles
2/04/2023,0.879489807,142777.66,22732.12,9261.15,3098.71,40663.75,NA,NA,NA,conventional,Louisville
2/04/2023,1068487234,1127159.42,636925.21,12979.24,181.46,282097.98,NA,NA,NA,conventional,MiamiFtLauderdale
2/04/2023,0.889557484,333923.6,102508.9,10399.47,30.97,103453.04,NA,NA,NA,conventional,Nashville
2/04/2023,1062346503,477093.39,125399.06,201013.9,23.5,86174.18,NA,NA,NA,conventional,NorthernNewEngland
2/04/2023,0.812803034,339942.68,124938.11,1710.78,509.55,132819.66,NA,NA,NA,conventional,NewOrleans
2/04/2023,1363097919,1685617.32,99584.71,893496.33,741.9,598341.09,NA,NA,NA,conventional,NewYork
2/04/2023,1022935071,639539.61,302665.36,5224.63,72.93,213095.54,NA,NA,NA,conventional,Orlando
2/04/2023,0.873423512,132677.56,31683.62,10266.36,11236.28,36344.27,NA,NA,NA,conventional,PeoriaSpringfield
2/04/2023,1102882162,583972.49,140916.04,167790.73,10480.93,216361.64,NA,NA,NA,conventional,Philadelphia
2/04/2023,0.771446402,1527010.51,351349.49,144245.89,3539.12,204015.24,NA,NA,NA,conventional,PhoenixTucson
2/04/2023,1095225901,134308.02,41435.96,16719.37,55.08,48682.84,NA,NA,NA,conventional,Pittsburgh
2/04/2023,0.982330753,645061.1,95838.72,51005.03,7721.66,124761.41,NA,NA,NA,conventional,Portland
2/04/2023,1298172393,95496.86,4584.94,51009.45,45.81,17728.27,NA,NA,NA,conventional,Providence
2/04/2023,0.958492085,492393.36,202996.64,71043.88,603.69,162507.86,NA,NA,NA,conventional,RaleighGreensboro
2/04/2023,0.92031546,366345.64,118481.65,80693.49,200.69,96079.28,NA,NA,NA,conventional,RichmondNorfolk
2/04/2023,0.886238773,225186.84,69801.43,33893.86,505.08,54863.85,NA,NA,NA,conventional,Roanoke
2/04/2023,1316824137,446352.53,135624.99,132480.81,262.95,71167.57,NA,NA,NA,conventional,Sacramento
2/04/2023,1172996778,510853.68,122988,8287.52,14816.9,129644.25,NA,NA,NA,conventional,SanDiego
2/04/2023,1375237999,713248.24,271091.28,82357.54,713.14,93683.95,NA,NA,NA,conventional,SanFrancisco
2/04/2023,1309329455,543399.87,74633.95,51585.02,2507.53,108944.86,NA,NA,NA,conventional,Seattle
2/04/2023,0.968610718,615273.24,271690.87,55503.21,350.83,162908.48,NA,NA,NA,conventional,SouthCarolina
2/04/2023,109574851,80836.63,16952.35,6920.32,47.25,15030.78,NA,NA,NA,conventional,Spokane
2/04/2023,0.854703016,225118.25,79886.62,5342.63,0.94,66096.18,NA,NA,NA,conventional,StLouis
2/04/2023,1046010853,84722.53,11753.01,33349.06,313.06,32797.27,NA,NA,NA,conventional,Syracuse
2/04/2023,1012797314,696077.26,360363.89,4941.52,104.76,206502.04,NA,NA,NA,conventional,Tampa
2/04/2023,0.929238114,144713.39,21490.48,31124.4,15685.08,27514.51,NA,NA,NA,conventional,Toledo
2/04/2023,0.782170351,979160.97,236723.87,61781.89,2010.63,350202.34,NA,NA,NA,conventional,WestTexNewMexico
2/04/2023,0.877804467,130060.74,27014.39,9336.11,56.82,36788.79,NA,NA,NA,conventional,Wichita
2/04/2023,1220804243,5860543.5,1607527.11,404370.63,139872.79,1197726.06,NA,NA,NA,conventional,California
2/04/2023,0.984039527,4326730.31,667000.95,731007.98,412562.36,1042676.54,NA,NA,NA,conventional,GreatLakes
2/04/2023,0.967551353,4538197.08,1543626.05,748749.55,12848.36,1367437.97,NA,NA,NA,conventional,Midsouth
2/04/2023,1221597637,5172871.4,732646.11,2343261.72,28925.33,1596970.7,NA,NA,NA,conventional,Northeast
2/04/2023,0.934963081,2101190.3,702276.53,396168.09,5527.17,607586.34,NA,NA,NA,conventional,Plains
2/04/2023,0.811820942,5492522.51,1558607.63,544110.08,57865.19,1814614.08,NA,NA,NA,conventional,SouthCentral
2/04/2023,0.990053807,6091054.16,2960354.22,161805.22,1815.73,1649181.55,NA,NA,NA,conventional,Southeast
2/04/2023,0.931094752,7248064.97,1439334.13,635450.05,26459.66,1587270.47,NA,NA,NA,conventional,West
2/04/2023,1012092936,40831174.23,11211372.74,5964923.32,685876.58,10863463.71,NA,NA,NA,conventional,TotalUS
2/04/2023,1500165898,2933.45,7.47,249.45,0,2405.8,NA,NA,NA,organic,Albany
2/04/2023,1500969797,26135.44,14.83,1800.21,0,8878.43,NA,NA,NA,organic,Atlanta
2/04/2023,1540997976,59903.15,622.68,2589.64,10.33,47873.98,NA,NA,NA,organic,BaltimoreWashington
2/04/2023,1094079201,11956.79,54.95,152.3,0,11157.23,NA,NA,NA,organic,BirminghamMontgomery
2/04/2023,1422352254,6625.61,6.69,545.19,0,2931.6,NA,NA,NA,organic,Boise
2/04/2023,1533844502,34016.01,42.89,1464.65,0,31981.62,NA,NA,NA,organic,Boston
2/04/2023,169067485,12465.67,438.16,67.06,0,11926.5,NA,NA,NA,organic,BuffaloRochester
2/04/2023,1415144213,23712.9,167.81,1725.27,35.21,18299.59,NA,NA,NA,organic,Charlotte
2/04/2023,1526880155,29896.84,422.03,3677.53,0,11193.72,NA,NA,NA,organic,Chicago
2/04/2023,1674789556,13892.3,7.28,1804.7,0,4018.49,NA,NA,NA,organic,CincinnatiDayton
2/04/2023,1668755289,9563.99,313.71,734.27,0,3610.44,NA,NA,NA,organic,Columbus
2/04/2023,1103820506,48175.27,5045.16,489.07,0,28617.3,NA,NA,NA,organic,DallasFtWorth
2/04/2023,1161529931,36372.48,3578.33,359.36,0,14505.23,NA,NA,NA,organic,Denver
2/04/2023,1548208637,11823.31,256.87,1169.35,0,5051.86,NA,NA,NA,organic,Detroit
2/04/2023,141105475,4440.64,11.74,481.03,0,3947.87,NA,NA,NA,organic,GrandRapids
2/04/2023,1336117079,16332.16,248.33,781.94,0,15278.92,NA,NA,NA,organic,HarrisburgScranton
2/04/2023,1782772774,17186.09,698.49,4695.6,2.23,11709.75,NA,NA,NA,organic,HartfordSpringfield
2/04/2023,0.949644029,23357.96,3094.05,46.31,0,15228.43,NA,NA,NA,organic,Houston
2/04/2023,1427854695,8321.21,105.84,429.02,0,4465.58,NA,NA,NA,organic,Indianapolis
2/04/2023,1418641544,7998.93,86.27,169.73,0,5479.27,NA,NA,NA,organic,Jacksonville
2/04/2023,1104244177,19997.33,1019.91,410.92,0,10877.48,NA,NA,NA,organic,LasVegas
